ride_id,seat_number,payment_method,payment_receipt,travel_date,travel_time,travel_from,travel_to,car_type,max_capacity
5929,2,Mpesa,VMOGXPARYM,11-04-18,5:10,Kisii,Nairobi,shuttle,11
5929,7,Mpesa,WX5WLLW5DP,11-04-18,5:10,Kisii,Nairobi,shuttle,11
5929,9,Mpesa,RPL0KJRX7Y,11-04-18,5:10,Kisii,Nairobi,shuttle,11
5929,8,Mpesa,KD8CQ133K3,11-04-18,5:10,Kisii,Nairobi,shuttle,11
5929,1X,Mpesa,TEKCUQL6I5,11-04-18,5:10,Kisii,Nairobi,shuttle,11
5929,1,Mpesa,AFWVNNUHTN,11-04-18,5:10,Kisii,Nairobi,shuttle,11
5778,17A,Mpesa,FWLBIYKARK,27-11-17,7:12,Migori,Nairobi,Bus,49
5931,1,Mpesa,CBHQ8JRHFV,11-04-18,5:00,Kisii,Nairobi,shuttle,11
5933,6,Mpesa,AU9435ISXB,28-11-17,8:30,Keroka,Nairobi,shuttle,11
5940,1B,Mpesa,XG6RW1KJPL,11-04-18,7:02,Kisii,Nairobi,Bus,49
5941,8,Mpesa,0PEDVOPLKS,11-04-18,9:50,Kisii,Nairobi,shuttle,11
5941,2,Mpesa,KNWH8HMCO3,11-04-18,9:50,Kisii,Nairobi,shuttle,11
5941,1,Mpesa,YJJR6AJCQB,11-04-18,9:50,Kisii,Nairobi,shuttle,11
5942,1,Mpesa,VWCNEK1PGE,11-04-18,11:01,Kisii,Nairobi,shuttle,11
5943,1,Mpesa,GRVHIIGHAE,11-04-18,6:30,Kisii,Nairobi,shuttle,11
5944,7B,Mpesa,FSXOENHWFL,11-04-18,7:11,Kisii,Nairobi,Bus,49
5945,1,Mpesa,AAIPVYZBFV,11-04-18,10:58,Kisii,Nairobi,shuttle,11
5946,1,Mpesa,HYJ7J6MZMI,11-04-18,5:30,Kisii,Nairobi,shuttle,11
5947,10B,Mpesa,ZA0Q2PRQE8,28-11-17,7:12,Migori,Nairobi,Bus,49
5950,4A,Mpesa,JIGPFBCDGR,28-11-17,7:09,Homa Bay,Nairobi,Bus,49
5951,4,Mpesa,4P3DX2MUKM,10-04-18,5:10,Kisii,Nairobi,shuttle,11
5951,7,Mpesa,M8RZPSSRTB,10-04-18,5:10,Kisii,Nairobi,shuttle,11
5951,10,Mpesa,TIXWX5DLLZ,10-04-18,5:10,Kisii,Nairobi,shuttle,11
5951,9,Mpesa,FSIMRAIPNU,10-04-18,5:10,Kisii,Nairobi,shuttle,11
5950,16A,Mpesa,GGLXUUBZWF,28-11-17,7:09,Homa Bay,Nairobi,Bus,49
5951,8,Mpesa,7JRFUXWXSX,10-04-18,5:10,Kisii,Nairobi,shuttle,11
5947,15A,Mpesa,SUSNKFAUJM,28-11-17,7:12,Migori,Nairobi,Bus,49
5951,1X,Mpesa,TTYRLFY1S5,10-04-18,5:10,Kisii,Nairobi,shuttle,11
5953,1,Mpesa,RCYCQCTCCP,10-04-18,5:00,Kisii,Nairobi,shuttle,11
5947,1B,Mpesa,4G1ZDL1MFJ,28-11-17,7:12,Migori,Nairobi,Bus,49
5957,1B,Mpesa,5P9OQPNIMU,10-04-18,7:06,Kisii,Nairobi,Bus,49
5958,1,Mpesa,MSNHZQIYQT,10-04-18,6:40,Kisii,Nairobi,shuttle,11
5937,15B,Mpesa,YZBD3ZCDQY,28-11-17,7:06,Keroka,Nairobi,Bus,49
5959,1,Mpesa,DLYMPUSYNT,10-04-18,5:40,Kisii,Nairobi,shuttle,11
5960,1,Mpesa,TGWWGLLIQP,10-04-18,6:00,Kisii,Nairobi,shuttle,11
5957,12B,Mpesa,XLNRCXJE92,10-04-18,7:06,Kisii,Nairobi,Bus,49
5961,1,Mpesa,EF3BKZB4TH,10-04-18,5:30,Kisii,Nairobi,shuttle,11
5957,12A,Mpesa,XJQ0PVWY5M,10-04-18,7:06,Kisii,Nairobi,Bus,49
5957,11A,Mpesa,8YZMMVZ2YC,10-04-18,7:06,Kisii,Nairobi,Bus,49
5947,5B,Mpesa,YVOCI8SIOU,28-11-17,7:12,Migori,Nairobi,Bus,49
5957,10A,Mpesa,MRVVDUURCJ,10-04-18,7:06,Kisii,Nairobi,Bus,49
5957,9A,Mpesa,RQHEJFWI1O,10-04-18,7:06,Kisii,Nairobi,Bus,49
5950,10A,Mpesa,SPQJBJXEW6,28-11-17,7:09,Homa Bay,Nairobi,Bus,49
5950,6A,Mpesa,DN7PW4DCGC,28-11-17,7:09,Homa Bay,Nairobi,Bus,49
5947,13A,Mpesa,ZY89LPOSTO,28-11-17,7:12,Migori,Nairobi,Bus,49
5964,10,Mpesa,QFU85HURBI,09-04-18,5:10,Kisii,Nairobi,shuttle,11
5964,3,Mpesa,ZVBNZE9PRK,09-04-18,5:10,Kisii,Nairobi,shuttle,11
5965,1,Mpesa,GJCEW8RA64,09-04-18,5:00,Kisii,Nairobi,shuttle,11
5950,8A,Mpesa,LUSFR9AFSJ,28-11-17,7:09,Homa Bay,Nairobi,Bus,49
5947,4B,Mpesa,O0FIN4W82L,28-11-17,7:12,Migori,Nairobi,Bus,49
5947,3A,Mpesa,4ZL1LGIYAW,28-11-17,7:12,Migori,Nairobi,Bus,49
5969,4B,Mpesa,MFBMPAOVM8,09-04-18,7:06,Kisii,Nairobi,Bus,49
5969,3B,Mpesa,TTFLFBUHCM,09-04-18,7:06,Kisii,Nairobi,Bus,49
5971,5A,Mpesa,TR8YJL7LDX,09-04-18,19:03,Kisii,Nairobi,Bus,49
5972,2,Mpesa,GPUYCS8W9D,09-04-18,6:30,Kisii,Nairobi,shuttle,11
5972,1,Mpesa,0OSF0WTSBB,09-04-18,6:30,Kisii,Nairobi,shuttle,11
5973,1,Mpesa,QX5YBBQ2LB,09-04-18,5:30,Kisii,Nairobi,shuttle,11
5976,1X,Mpesa,LLGTI0HSEK,08-04-18,5:10,Kisii,Nairobi,shuttle,11
5976,1,Mpesa,ITMES0SHLZ,08-04-18,5:10,Kisii,Nairobi,shuttle,11
5982,4A,Mpesa,1TVYJH1L9Q,08-04-18,7:06,Kisii,Nairobi,Bus,49
5982,3A,Mpesa,8MW02VFVL4,08-04-18,7:06,Kisii,Nairobi,Bus,49
5982,2B,Mpesa,YBF9DPSWAJ,08-04-18,7:06,Kisii,Nairobi,Bus,49
5983,1,Mpesa,BKHUVVYGSQ,08-04-18,9:10,Kisii,Nairobi,shuttle,11
5984,13B,Mpesa,M7STYOC5ED,08-04-18,7:03,Kisii,Nairobi,Bus,49
5982,1B,Mpesa,BYRJX9LMNG,08-04-18,7:06,Kisii,Nairobi,Bus,49
5985,1,Mpesa,E1HVBEAZ4B,08-04-18,5:30,Kisii,Nairobi,shuttle,11
5986,8B,Mpesa,SP13KRWYCK,08-04-18,7:04,Kisii,Nairobi,Bus,49
5988,6A,Mpesa,WVQYBTUIDW,28-11-17,7:08,Migori,Nairobi,Bus,49
5993,1B,Mpesa,WBFDQYDCBA,07-04-18,7:06,Kisii,Nairobi,Bus,49
5994,1,Mpesa,SXJUYER7RM,07-04-18,6:58,Kisii,Nairobi,shuttle,11
5995,1,Mpesa,AIYDBEMMAB,07-04-18,6:40,Kisii,Nairobi,shuttle,11
5996,1X,Mpesa,9ZHJLRDQTM,07-04-18,6:30,Kisii,Nairobi,shuttle,11
5997,1,Mpesa,3RFR0DINZB,07-04-18,11:05,Kisii,Nairobi,shuttle,11
5998,2,Mpesa,MLD4RAWYF1,28-11-17,10:20,Keroka,Nairobi,shuttle,11
5996,1,Mpesa,YMPGKDYOB9,07-04-18,6:30,Kisii,Nairobi,shuttle,11
6000,1,Mpesa,ANGBTLOI44,07-04-18,5:30,Kisii,Nairobi,shuttle,11
5947,5A,Mpesa,HB5DXJXSVE,28-11-17,7:12,Migori,Nairobi,Bus,49
5947,17A,Mpesa,9K4HINS9MF,28-11-17,7:12,Migori,Nairobi,Bus,49
6003,2,Mpesa,HXBXMGMZV5,06-04-18,5:10,Kisii,Nairobi,shuttle,11
6003,4,Mpesa,76IFDK6HMS,06-04-18,5:10,Kisii,Nairobi,shuttle,11
6003,3,Mpesa,5K9HTCSGBX,06-04-18,5:10,Kisii,Nairobi,shuttle,11
6003,1,Mpesa,GCIZFH2RXZ,06-04-18,5:10,Kisii,Nairobi,shuttle,11
6003,1X,Mpesa,BBTWEUORPO,06-04-18,5:10,Kisii,Nairobi,shuttle,11
5950,3A,Mpesa,D5IPHTM2HJ,28-11-17,7:09,Homa Bay,Nairobi,Bus,49
5950,19A,Mpesa,SAHNCSZZ0E,28-11-17,7:09,Homa Bay,Nairobi,Bus,49
6008,2B,Mpesa,GQ3QDHVHQH,06-04-18,7:06,Kisii,Nairobi,Bus,49
6009,1,Mpesa,Y5SJXPFV55,06-04-18,5:50,Kisii,Nairobi,shuttle,11
6008,1B,Mpesa,T6IEAGL8GT,06-04-18,7:06,Kisii,Nairobi,Bus,49
6010,1,Mpesa,8OSQDM2DKO,06-04-18,5:30,Kisii,Nairobi,shuttle,11
5950,9A,Mpesa,IFI4OHWEWA,28-11-17,7:09,Homa Bay,Nairobi,Bus,49
6013,1,Mpesa,LRPJRKECZA,05-04-18,5:00,Kisii,Nairobi,shuttle,11
6015,1,Mpesa,VUA7IXPMKP,05-04-18,5:10,Kisii,Nairobi,shuttle,11
6015,1X,Mpesa,RBTNHCNUKL,05-04-18,5:10,Kisii,Nairobi,shuttle,11
6015,2,Mpesa,FTINN3EF1D,05-04-18,5:10,Kisii,Nairobi,shuttle,11
6015,3,Mpesa,2QQJVH87YB,05-04-18,5:10,Kisii,Nairobi,shuttle,11
6015,5,Mpesa,BGHCPXLY8L,05-04-18,5:10,Kisii,Nairobi,shuttle,11
6015,7,Mpesa,XPPE4YRM1Z,05-04-18,5:10,Kisii,Nairobi,shuttle,11
6015,10,Mpesa,EMHNZCU8EP,05-04-18,5:10,Kisii,Nairobi,shuttle,11
6015,9,Mpesa,OWZCKDVVDA,05-04-18,5:10,Kisii,Nairobi,shuttle,11
5950,7A,Mpesa,FLNBUPP3CI,28-11-17,7:09,Homa Bay,Nairobi,Bus,49
6019,3A,Mpesa,4TFEC0OQTB,05-04-18,7:07,Kisii,Nairobi,Bus,49
6020,1B,Mpesa,01NT8RYD9P,05-04-18,7:06,Kisii,Nairobi,Bus,49
6019,4A,Mpesa,TDC0AP9S9H,05-04-18,7:07,Kisii,Nairobi,Bus,49
6021,13A,Mpesa,CSABCFIPFZ,05-04-18,19:05,Kisii,Nairobi,Bus,49
6022,1,Mpesa,NBE9V8BHKE,05-04-18,5:30,Kisii,Nairobi,shuttle,11
5950,18B,Mpesa,IKL2GBFOYA,28-11-17,7:09,Homa Bay,Nairobi,Bus,49
5947,8B,Mpesa,A1SJTGQTMF,28-11-17,7:12,Migori,Nairobi,Bus,49
6029,1B,Mpesa,WNXNT2ECOQ,04-04-18,7:08,Kisii,Nairobi,Bus,49
6030,2B,Mpesa,XAZPEYWN5V,04-04-18,7:06,Kisii,Nairobi,Bus,49
6031,1,Mpesa,RA3QYKVFF4,04-04-18,6:00,Kisii,Nairobi,shuttle,11
5947,16B,Mpesa,ZXX6GQBHQI,28-11-17,7:12,Migori,Nairobi,Bus,49
6032,1,Mpesa,WG0RGNAZFS,04-04-18,5:30,Kisii,Nairobi,shuttle,11
6037,1B,Mpesa,3T1S3NDTGF,03-04-18,7:06,Kisii,Nairobi,Bus,49
6038,4A,Mpesa,PZJ6EO7CYV,03-04-18,7:07,Kisii,Nairobi,Bus,49
6039,1,Mpesa,RPSGMW2IUR,03-04-18,10:53,Kisii,Nairobi,shuttle,11
6040,1,Mpesa,C2LDN7YQFD,03-04-18,5:40,Kisii,Nairobi,shuttle,11
6041,1,Mpesa,0WTVM7LV4L,03-04-18,7:20,Kisii,Nairobi,shuttle,11
6042,1,Mpesa,SO0E5NRSJP,03-04-18,5:30,Kisii,Nairobi,shuttle,11
6045,1,Cash,MD24LZSGIQ,02-04-18,5:00,Kisii,Nairobi,shuttle,11
6049,2B,Mpesa,1UGZIRMPMN,02-04-18,7:06,Kisii,Nairobi,Bus,49
6049,1B,Mpesa,GP1DYZVBGP,02-04-18,7:06,Kisii,Nairobi,Bus,49
6050,13A,Mpesa,71SNHR7P5S,02-04-18,7:12,Kisii,Nairobi,Bus,49
6051,1,Mpesa,X80T8OEPW3,02-04-18,5:30,Kisii,Nairobi,shuttle,11
5988,10A,Mpesa,JBPOH8PUFZ,28-11-17,7:08,Migori,Nairobi,Bus,49
5988,9A,Mpesa,BYXDMUUFTB,28-11-17,7:08,Migori,Nairobi,Bus,49
6055,5A,Mpesa,KP10HR5UND,28-11-17,7:04,Homa Bay,Nairobi,Bus,49
6058,1B,Mpesa,BNWHG4NH3W,01-04-18,7:06,Kisii,Nairobi,Bus,49
6059,2,Mpesa,VAZQ44AWQX,01-04-18,9:50,Kisii,Nairobi,shuttle,11
6055,3A,Mpesa,NT5DLA83P3,28-11-17,7:04,Homa Bay,Nairobi,Bus,49
6059,1,Mpesa,PUSL3EYXWE,01-04-18,9:50,Kisii,Nairobi,shuttle,11
6060,1,Mpesa,XMWVJEMGBW,01-04-18,5:30,Kisii,Nairobi,shuttle,11
6065,4A,Mpesa,TU8WOIYL5Z,31-03-18,7:04,Kisii,Nairobi,Bus,49
6066,3A,Mpesa,RBX9JWNRV1,31-03-18,7:06,Kisii,Nairobi,Bus,49
6067,1,Mpesa,NCP6X8RHF7,31-03-18,10:00,Kisii,Nairobi,shuttle,11
6068,1,Mpesa,SPXJCBPFU7,31-03-18,8:50,Kisii,Nairobi,shuttle,11
6069,1,Mpesa,KJ9BBIED2J,31-03-18,10:51,Kisii,Nairobi,shuttle,11
6070,1,Mpesa,EVHZGTNAN9,31-03-18,5:30,Kisii,Nairobi,shuttle,11
6073,1,Cash,9UYLDUZSYO,30-03-18,5:00,Kisii,Nairobi,shuttle,11
6080,1B,Mpesa,3SXHVSMEOK,30-03-18,7:02,Kisii,Nairobi,Bus,49
6081,1,Mpesa,1TNKQ0T0NG,30-03-18,10:54,Kisii,Nairobi,shuttle,11
6082,1,Mpesa,21YAR4FKZB,30-03-18,5:40,Kisii,Nairobi,shuttle,11
6083,1,Mpesa,CNKCD1FPHC,30-03-18,10:20,Kisii,Nairobi,shuttle,11
6084,1,Mpesa,6Q7WRORR3X,30-03-18,5:30,Kisii,Nairobi,shuttle,11
6085,1,Mpesa,HT3DQRUQNU,30-03-18,10:50,Kisii,Nairobi,shuttle,11
6055,14A,Mpesa,BCV3SZDJUK,28-11-17,7:04,Homa Bay,Nairobi,Bus,49
6088,2,Mpesa,FBQHPIEI3R,29-03-18,5:00,Kisii,Nairobi,shuttle,11
6089,1,Mpesa,VS0UWBTDLH,29-03-18,5:10,Kisii,Nairobi,shuttle,11
6088,1,Cash,MCT9IRXHEF,29-03-18,5:00,Kisii,Nairobi,shuttle,11
6095,1B,Mpesa,3QJMTTCXHR,29-03-18,7:06,Kisii,Nairobi,Bus,49
6096,1,Mpesa,QUO8ETBBJT,29-03-18,9:50,Kisii,Nairobi,shuttle,11
6097,1X,Mpesa,63AHHMRML2,29-03-18,5:30,Kisii,Nairobi,shuttle,11
6095,9A,Mpesa,ZUWM7JJAHE,29-03-18,7:06,Kisii,Nairobi,Bus,49
6097,1,Mpesa,YMWVKLATNT,29-03-18,5:30,Kisii,Nairobi,shuttle,11
6099,3A,Mpesa,SQBD6XSDJN,29-03-18,7:01,Kisii,Nairobi,Bus,49
6105,1,Mpesa,BQFAX7ZXAW,28-03-18,5:10,Kisii,Nairobi,shuttle,11
6106,1,Mpesa,JIL6M7BH0K,28-03-18,5:00,Kisii,Nairobi,shuttle,11
6112,2B,Mpesa,TRK7BLNHMZ,28-03-18,7:06,Kisii,Nairobi,Bus,49
6112,1B,Mpesa,S13X8HZLZQ,28-03-18,7:06,Kisii,Nairobi,Bus,49
6113,1,Mpesa,YFFARFDHGX,28-03-18,10:20,Kisii,Nairobi,shuttle,11
6114,1,Mpesa,ESRAGO7SRA,28-03-18,8:50,Kisii,Nairobi,shuttle,11
6115,1,Mpesa,LHTYKTNDJS,28-03-18,6:40,Kisii,Nairobi,shuttle,11
6116,8,Mpesa,S5ECYJVXTW,28-03-18,7:00,Kisii,Nairobi,shuttle,11
6117,1,Mpesa,T9TY0KQ8NX,28-03-18,5:30,Kisii,Nairobi,shuttle,11
6055,6A,Mpesa,ARFNSCNLLO,28-11-17,7:04,Homa Bay,Nairobi,Bus,49
6122,1,Mpesa,TKQ6AUGP5T,27-03-18,5:00,Kisii,Nairobi,shuttle,11
6127,2B,Mpesa,MGQEOWTDZE,27-03-18,7:06,Kisii,Nairobi,Bus,49
6127,1B,Mpesa,MKWNS24S9N,27-03-18,7:06,Kisii,Nairobi,Bus,49
6128,1B,Mpesa,QSNDWQXY4Y,27-03-18,7:02,Kisii,Nairobi,Bus,49
6129,6,Mpesa,TDWVBDBKBE,27-03-18,6:50,Kisii,Nairobi,shuttle,11
6130,14A,Mpesa,O7VLBRLOFA,27-03-18,7:07,Kisii,Nairobi,Bus,49
6131,1,Mpesa,LFRIC7NWHQ,27-03-18,6:10,Kisii,Nairobi,shuttle,11
6132,3,Mpesa,DSPDKR0O3B,29-11-17,5:30,Keroka,Nairobi,shuttle,11
6133,1,Mpesa,LBQ1KIJCEQ,27-03-18,5:30,Kisii,Nairobi,shuttle,11
6134,7,Mpesa,D2YCZ6H5SL,27-03-18,6:20,Kisii,Nairobi,shuttle,11
6134,6,Mpesa,35OEG4K8IA,27-03-18,6:20,Kisii,Nairobi,shuttle,11
6134,10,Mpesa,UYYRRSXTME,27-03-18,6:20,Kisii,Nairobi,shuttle,11
6134,9,Mpesa,4YOTAFC74L,27-03-18,6:20,Kisii,Nairobi,shuttle,11
6139,8,Cash,7JOIRUTGTK,26-03-18,5:00,Kisii,Nairobi,shuttle,11
6139,1,Cash,Q1X2RZHQWA,26-03-18,5:00,Kisii,Nairobi,shuttle,11
6143,3A,Mpesa,1IPAR8GNDD,26-03-18,19:03,Kisii,Nairobi,Bus,49
6144,20B,Mpesa,PTARSRRTPP,26-03-18,7:06,Kisii,Nairobi,Bus,49
6144,1B,Mpesa,FURDBJSRPZ,26-03-18,7:06,Kisii,Nairobi,Bus,49
6145,1,Mpesa,VMX5IDCZMU,26-03-18,6:10,Kisii,Nairobi,shuttle,11
6146,1,Mpesa,V2G6FWXRVO,26-03-18,6:40,Kisii,Nairobi,shuttle,11
6147,1,Mpesa,MLAFBLCSKL,26-03-18,7:30,Kisii,Nairobi,shuttle,11
6148,1,Mpesa,OF175Y7CIQ,26-03-18,5:30,Kisii,Nairobi,shuttle,11
6149,1,Mpesa,TAR4UHNJCQ,26-03-18,6:00,Kisii,Nairobi,shuttle,11
6154,5,Cash,MCP4GWF2XQ,25-03-18,5:00,Kisii,Nairobi,shuttle,11
6154,4,Cash,MCP5GR3CVV,25-03-18,5:00,Kisii,Nairobi,shuttle,11
6154,3,Cash,MCP0GQPOXQ,25-03-18,5:00,Kisii,Nairobi,shuttle,11
6154,2,Cash,MCP1GQJJRJ,25-03-18,5:00,Kisii,Nairobi,shuttle,11
6154,1,Cash,MCP0GG2E20,25-03-18,5:00,Kisii,Nairobi,shuttle,11
6162,1B,Mpesa,2ZOTSTG2NW,25-03-18,7:06,Kisii,Nairobi,Bus,49
6163,1,Mpesa,Y1BHX3QEWZ,25-03-18,6:40,Kisii,Nairobi,shuttle,11
6164,1,Mpesa,LGXRRMVJTO,25-03-18,8:50,Kisii,Nairobi,shuttle,11
6162,25,Mpesa,D7Z06KJRIO,25-03-18,7:06,Kisii,Nairobi,Bus,49
6165,2,Mpesa,HEZRSIUWQQ,25-03-18,10:54,Kisii,Nairobi,shuttle,11
6166,3,Mpesa,BDKFJOXT4Z,25-03-18,10:10,Kisii,Nairobi,shuttle,11
6167,1,Mpesa,MA2ADUDEIO,25-03-18,11:02,Kisii,Nairobi,shuttle,11
6162,6A,Mpesa,BRYNJVDUNW,25-03-18,7:06,Kisii,Nairobi,Bus,49
6168,9,Mpesa,LPAX29VMOD,25-03-18,7:20,Kisii,Nairobi,shuttle,11
6169,1,Mpesa,EWJINWC1ND,25-03-18,5:30,Kisii,Nairobi,shuttle,11
6171,8,Cash,MCO6FVTTOS,24-03-18,5:00,Kisii,Nairobi,shuttle,11
6176,2B,Mpesa,WBSK7BQQYN,24-03-18,7:06,Kisii,Nairobi,Bus,49
6176,1B,Mpesa,GREAIKFSBB,24-03-18,7:06,Kisii,Nairobi,Bus,49
6177,23B,Mpesa,UMBSQO6MXA,24-03-18,8:00,Kisii,Nairobi,Bus,49
6153,24A,Mpesa,61W4OV6NNH,29-11-17,7:05,Rongo,Nairobi,Bus,49
6177,25,Mpesa,AGJKJWYMFC,24-03-18,8:00,Kisii,Nairobi,Bus,49
6178,1,Mpesa,VX0TKGKV1M,24-03-18,9:40,Kisii,Nairobi,shuttle,11
6179,1,Mpesa,GGQAHBZUGI,24-03-18,8:20,Kisii,Nairobi,shuttle,11
6180,1,Mpesa,WMLYHAINCK,24-03-18,5:30,Kisii,Nairobi,shuttle,11
6183,4,Mpesa,6ICUAAO2EH,23-03-18,5:10,Kisii,Nairobi,shuttle,11
6187,22B,Mpesa,XJ5WJEEZBX,23-03-18,19:05,Kisii,Nairobi,Bus,49
6188,2B,Mpesa,PBPQWRMK3D,23-03-18,8:00,Kisii,Nairobi,Bus,49
6189,9B,Mpesa,85PMTT2A2L,23-03-18,7:04,Kisii,Nairobi,Bus,49
6190,1,Mpesa,84ZZXMDS9S,23-03-18,5:50,Kisii,Nairobi,shuttle,11
6189,8B,Mpesa,DH7B7B20RY,23-03-18,7:04,Kisii,Nairobi,Bus,49
6191,2,Mpesa,ZIC8DKFRCH,23-03-18,6:58,Kisii,Nairobi,shuttle,11
6193,1,Mpesa,FV7A2M7IZU,23-03-18,8:30,Kisii,Nairobi,shuttle,11
6189,15B,Mpesa,4LPOXCWDVX,23-03-18,7:04,Kisii,Nairobi,Bus,49
6194,24A,Mpesa,WMO7UHJOAG,23-03-18,7:07,Kisii,Nairobi,Bus,49
6195,1,Mpesa,DX278OOLHR,23-03-18,5:30,Kisii,Nairobi,shuttle,11
6199,1X,Mpesa,WCUSJ5WWMC,22-03-18,5:10,Kisii,Nairobi,shuttle,11
6200,2,Cash,MCM0EISQ40,22-03-18,5:00,Kisii,Nairobi,shuttle,11
6199,1,Mpesa,YNDADRNTWZ,22-03-18,5:10,Kisii,Nairobi,shuttle,11
6206,2B,Mpesa,5JOC2TYEJG,22-03-18,7:06,Kisii,Nairobi,Bus,49
6206,1B,Mpesa,WJSN94IXUN,22-03-18,7:06,Kisii,Nairobi,Bus,49
6207,1X,Mpesa,2U3QCD0EFD,22-03-18,9:10,Kisii,Nairobi,shuttle,11
6207,8,Mpesa,R97ZGL2YFO,22-03-18,9:10,Kisii,Nairobi,shuttle,11
6207,4,Mpesa,A1V4GL87AS,22-03-18,9:10,Kisii,Nairobi,shuttle,11
6207,1,Mpesa,KGTT4Y1ICN,22-03-18,9:10,Kisii,Nairobi,shuttle,11
6206,6B,Mpesa,BXI2X2FBSE,22-03-18,7:06,Kisii,Nairobi,Bus,49
6206,5B,Mpesa,2RMXAFLHQ5,22-03-18,7:06,Kisii,Nairobi,Bus,49
6208,2,Mpesa,MXWW5MRQML,22-03-18,6:00,Kisii,Nairobi,shuttle,11
6209,1,Mpesa,AN0T4QNJWI,22-03-18,5:40,Kisii,Nairobi,shuttle,11
6208,1,Mpesa,RNQLQUDXGR,22-03-18,6:00,Kisii,Nairobi,shuttle,11
6206,8B,Mpesa,BZBCTA5FDV,22-03-18,7:06,Kisii,Nairobi,Bus,49
6210,5,Mpesa,ZJZBMJL4QJ,22-03-18,6:10,Kisii,Nairobi,shuttle,11
6210,7,Mpesa,IEDW0ERDPL,22-03-18,6:10,Kisii,Nairobi,shuttle,11
6210,6,Mpesa,U35SIL7UKA,22-03-18,6:10,Kisii,Nairobi,shuttle,11
6211,1,Mpesa,KP1QKAJ2DH,22-03-18,5:30,Kisii,Nairobi,shuttle,11
6212,1,Mpesa,XBRUSDDFUG,22-03-18,6:40,Kisii,Nairobi,shuttle,11
6221,1,Mpesa,BVANC32PJP,21-03-18,6:40,Kisii,Nairobi,shuttle,11
6222,4B,Mpesa,TF3IFBTQVK,21-03-18,7:06,Kisii,Nairobi,Bus,49
6222,24B,Mpesa,TDUSQZX0QX,21-03-18,7:06,Kisii,Nairobi,Bus,49
6222,4A,Mpesa,YXNUMQY7Y2,21-03-18,7:06,Kisii,Nairobi,Bus,49
6222,2B,Mpesa,WZRVA4MXSK,21-03-18,7:06,Kisii,Nairobi,Bus,49
6222,1B,Mpesa,5IOTMC0XAG,21-03-18,7:06,Kisii,Nairobi,Bus,49
6222,15A,Mpesa,WB1CM6IU5C,21-03-18,7:06,Kisii,Nairobi,Bus,49
6120,1B,Mpesa,C4H71GXONT,29-11-17,7:14,Rongo,Nairobi,Bus,49
6223,12B,Mpesa,HMCTXF3BQ6,21-03-18,7:04,Kisii,Nairobi,Bus,49
6224,1,Mpesa,V8TO3MLDDA,21-03-18,5:30,Kisii,Nairobi,shuttle,11
6215,4,Mpesa,H55L9WAPN3,21-03-18,5:10,Kisii,Nairobi,shuttle,11
6226,1,Mpesa,ZPPT15D1AO,20-03-18,5:10,Kisii,Nairobi,shuttle,11
6226,2,Mpesa,JPCZ3HHQWH,20-03-18,5:10,Kisii,Nairobi,shuttle,11
6226,1X,Mpesa,0DF7TUANI8,20-03-18,5:10,Kisii,Nairobi,shuttle,11
6126,24B,Mpesa,GBW8HADKWU,29-11-17,7:04,Rongo,Nairobi,Bus,49
6231,1,Mpesa,IIHRIDT9H3,20-03-18,9:30,Kisii,Nairobi,shuttle,11
6232,1,Mpesa,MLOWJOCFYZ,20-03-18,8:20,Kisii,Nairobi,shuttle,11
6153,22A,Mpesa,VUQSXPIBXK,29-11-17,7:05,Rongo,Nairobi,Bus,49
6153,21A,Mpesa,ZXBHKWIHXJ,29-11-17,7:05,Rongo,Nairobi,Bus,49
6233,15B,Mpesa,DNLZVSH9XD,20-03-18,7:12,Kisii,Nairobi,Bus,49
6234,1,Mpesa,EPQ0XUQYO6,20-03-18,8:50,Kisii,Nairobi,shuttle,11
6235,3A,Mpesa,NH2HTUBGFZ,20-03-18,7:06,Kisii,Nairobi,Bus,49
6236,1,Mpesa,STWHTCKRZH,20-03-18,7:50,Kisii,Nairobi,shuttle,11
6237,14A,Mpesa,HLUFOBAKZC,20-03-18,7:15,Kisii,Nairobi,Bus,49
6238,1,Mpesa,85VFHJZ2PV,20-03-18,5:30,Kisii,Nairobi,shuttle,11
6153,9A,Mpesa,JPT4EMDX5M,29-11-17,7:05,Rongo,Nairobi,Bus,49
6239,1A,Cash,MCJ3CZADN5,20-03-18,7:08,Kisii,Nairobi,Bus,49
6242,2,Mpesa,N2LK3VTMTH,19-03-18,5:10,Kisii,Nairobi,shuttle,11
6245,5B,Mpesa,G9LTKBPE8Q,29-11-17,7:04,Homa Bay,Nairobi,Bus,49
6245,4B,Mpesa,LG9J8CQCPA,29-11-17,7:04,Homa Bay,Nairobi,Bus,49
6245,3B,Mpesa,DRCINNBMZC,29-11-17,7:04,Homa Bay,Nairobi,Bus,49
6135,25,Mpesa,ANDJABXIAM,29-11-17,7:12,Migori,Nairobi,Bus,49
6251,2B,Mpesa,PJDT5XRBBL,19-03-18,7:06,Kisii,Nairobi,Bus,49
6252,1,Mpesa,TPP1QANYK2,19-03-18,5:40,Kisii,Nairobi,shuttle,11
6251,1A,Cash,MCJ3CVVZ63,19-03-18,7:06,Kisii,Nairobi,Bus,49
6253,3A,Mpesa,INQXL22DEB,19-03-18,7:07,Kisii,Nairobi,Bus,49
6254,1,Mpesa,DJYZE4CY94,19-03-18,5:50,Kisii,Nairobi,shuttle,11
